update,frames,FPS,duration,rreturn_mean,rreturn_std,rreturn_min,rreturn_max,num_frames_mean,num_frames_std,num_frames_min,num_frames_max,entropy,value,policy_loss,value_loss,grad_norm,return_mean,return_std,return_min,return_max
20920,7531200,1039.0027441600587,8023,0.4655692274753864,0.48797544768595763,0.0,0.9891999959945679,6.6,6.430217127569824,3.0,49.0,0.5820210327704747,0.45442336052656174,0.18136910698376596,0.16081983658174676,1.1944815052801634,0.4655692274753864,0.48797544768595763,0.0,0.9891999959945679
20925,7533000,883.4991012582385,8024,0.409205966920995,0.4829708793857995,0.0,0.9891999959945679,5.373134328358209,2.5027496574023407,3.0,19.0,0.44467394426465034,0.45556626220544183,0.21539016236783937,0.16556693178912005,1.3881437727342447,0.409205966920995,0.4829708793857995,0.0,0.9891999959945679
20930,7534800,993.6721627571048,8026,0.5248923026598417,0.4860594322107844,0.0,0.9891999959945679,6.826923076923077,3.5772849279336563,3.0,21.0,0.6391274233659109,0.46063564469416934,-0.23592837705897787,0.16618159289161366,1.508887031455074,0.5248923026598417,0.4860594322107844,0.0,0.9891999959945679
20935,7536600,1083.5925957289235,8028,0.5924857088497707,0.4766446054960664,0.0,0.9891999959945679,6.196428571428571,2.340784688770771,3.0,13.0,0.549886646370093,0.4829782644907633,-0.20701451785862446,0.17176214419305325,1.265863744414355,0.5924857088497707,0.4766446054960664,0.0,0.9891999959945679
20940,7538400,1056.7962603557253,8030,0.5201061185525389,0.4892055849582967,0.0,0.9891999959945679,6.081632653061225,3.6858069461989,3.0,26.0,0.6689004798730214,0.47417504588762915,-0.010811090236529708,0.15982177915672463,0.7464522418261625,0.5201061185525389,0.4892055849582967,0.0,0.9891999959945679
20945,7540200,925.981229548008,8031,0.4108774162107898,0.4835088745217226,0.0,0.9891999959945679,5.806451612903226,2.4615672274794007,3.0,15.0,0.5147474631667137,0.4748908206820488,0.23141084673504034,0.1677514563004176,1.425655154970611,0.4108774162107898,0.4835088745217226,0.0,0.9891999959945679
20950,7542000,814.9140965430295,8033,0.5929245851078971,0.47757591067181177,0.0,0.9891999959945679,6.098360655737705,2.3864708701741435,3.0,13.0,0.6260447899500529,0.46367660661538446,-0.18279038462787867,0.16579287064572176,1.202554313436511,0.5929245851078971,0.47757591067181177,0.0,0.9891999959945679
20955,7543800,859.2914079932712,8035,0.41918571080480305,0.4840884292900812,0.0,0.9891999959945679,6.285714285714286,4.9667260189121345,3.0,35.0,0.7073417479793231,0.439017949004968,0.18073097740610441,0.127758306140701,1.0500528021843154,0.41918571080480305,0.4840884292900812,0.0,0.9891999959945679
20960,7545600,971.185967114928,8037,0.49591044436639814,0.48870047170869024,0.0,0.9891999959945679,5.835820895522388,3.526433295671011,3.0,30.0,0.6775252545873324,0.4616554453969002,-0.10652932685722286,0.1868811398744583,0.8563868692289436,0.49591044436639814,0.48870047170869024,0.0,0.9891999959945679
20965,7547400,847.2110058077978,8039,0.4331803243668353,0.48613831238681876,0.0,0.9891999959945679,5.868852459016393,2.3986021191045093,3.0,13.0,0.6144226392110189,0.45754768451054895,-0.07760365097783506,0.1559919354816278,0.9767700833837512,0.4331803243668353,0.48613831238681876,0.0,0.9891999959945679
20970,7549200,934.007639324894,8041,0.4860499958906855,0.48626546165324375,0.0,0.9891999959945679,6.767857142857143,4.41179859430762,3.0,31.0,0.5725295220812162,0.4578209693233172,-0.03714386451368531,0.1533978922913472,0.7083271648278702,0.4860499958906855,0.48626546165324375,0.0,0.9891999959945679
20975,7551000,831.9312746660731,8043,0.5659749954938889,0.48351218772245924,0.0,0.9891999959945679,5.515625,1.9202228671107424,3.0,12.0,0.6229894061883291,0.4416669358809789,-0.11075251580526432,0.17071258525053662,0.7191725087309797,0.5659749954938889,0.48351218772245924,0.0,0.9891999959945679
20980,7552800,879.7367925819974,8045,0.4793220303826413,0.48779514236161137,0.0,0.9891999959945679,6.033898305084746,4.916130839424039,3.0,39.0,0.6807737375299137,0.4626913492878278,0.001527334408213695,0.1723431944847107,0.5401760559679329,0.4793220303826413,0.48779514236161137,0.0,0.9891999959945679
20985,7554600,897.3490115161665,8047,0.45356307396521933,0.4899242168848029,0.0,0.9891999959945679,5.461538461538462,2.877375530032255,3.0,20.0,0.6340286955237389,0.45742220183213556,0.18316487967967987,0.15861954788366953,1.3522533617294006,0.45356307396521933,0.4899242168848029,0.0,0.9891999959945679
20990,7556400,913.4180400659135,8049,0.3793741906842878,0.4773800971884097,0.0,0.9891999959945679,5.741935483870968,2.7820593664439146,3.0,19.0,0.5605083977182707,0.459706132610639,0.24786375742405653,0.1732346974313259,1.5391483901842626,0.3793741906842878,0.4773800971884097,0.0,0.9891999959945679
20995,7558200,906.4393808871757,8051,0.46132352597573223,0.4893277381329445,0.0,0.9891999959945679,5.4411764705882355,1.8018156932348943,3.0,10.0,0.4658809117972851,0.4571160773436228,0.0032622474633778147,0.17899856343865395,0.26034697018521635,0.46132352597573223,0.4893277381329445,0.0,0.9891999959945679
21000,7560000,897.1154929309685,8053,0.5496561359940914,0.48589301706000937,0.0,0.9891999959945679,6.017543859649122,2.8684076398634852,3.0,17.0,0.5510047674179077,0.4699322630961736,0.10593678243458271,0.16863539318243662,0.9605951804268487,0.5496561359940914,0.48589301706000937,0.0,0.9891999959945679
21005,7561800,1003.8042396526588,8055,0.513180949385204,0.48938199766768925,0.0,0.9891999959945679,5.920634920634921,3.8350993335848673,3.0,27.0,0.5456359299520652,0.4651721169551214,-0.19313888438045979,0.1539612151682377,1.43651312861177,0.513180949385204,0.48938199766768925,0.0,0.9891999959945679
21010,7563600,986.2130892493949,8057,0.5270523034609281,0.48803642136237924,0.0,0.9891999959945679,5.6923076923076925,2.7395849035550954,3.0,21.0,0.5419295070072014,0.4762283737460772,-0.07985366053374794,0.1789953000843525,0.7513926825430727,0.5270523034609281,0.48803642136237924,0.0,0.9891999959945679
21015,7565400,903.8203791384088,8059,0.5505187464877963,0.4856008858520181,0.0,0.9891999959945679,6.59375,6.88458139159528,3.0,56.0,0.6108362550536792,0.4562864229083061,0.16792973596602678,0.15815014267961186,1.307472276112433,0.5505187464877963,0.4856008858520181,0.0,0.9891999959945679
21020,7567200,904.1656726499289,8061,0.45432142487594057,0.488049597862604,0.0,0.9891999959945679,6.107142857142857,2.839004927715314,3.0,17.0,0.7172675480445226,0.4552114879091581,0.029386251078297697,0.16204777856667835,0.9330229044546368,0.45432142487594057,0.488049597862604,0.0,0.9891999959945679
21025,7569000,945.752951035916,8063,0.5169882318552803,0.48760798036172043,0.0,0.9891999959945679,7.411764705882353,6.020150706823872,3.0,32.0,0.7268609230717022,0.4485389565428098,-0.2141729009648164,0.17345924427111942,1.4576352712678986,0.5169882318552803,0.48760798036172043,0.0,0.9891999959945679
21030,7570800,941.0792608478598,8065,0.47650565628735525,0.486345332722005,0.0,0.9891999959945679,7.150943396226415,7.9844098715431695,3.0,59.0,0.703586387137572,0.4299956485629082,-0.14744977358107766,0.15115045756101608,1.4213386207948482,0.47650565628735525,0.486345332722005,0.0,0.9891999959945679
21035,7572600,1042.5156537931234,8067,0.29917692106503707,0.4489312502721323,0.0,0.9891999959945679,7.230769230769231,4.487655652391109,3.0,28.0,0.7411679625511169,0.42757488538821536,0.1844436762233575,0.11354911575714746,1.4652284678606806,0.29917692106503707,0.4489312502721323,0.0,0.9891999959945679
21040,7574400,1111.8413150504175,8069,0.5443307654215739,0.4850116013074895,0.0,0.9891999959945679,7.019230769230769,5.862168096608917,3.0,35.0,0.6671405384937923,0.4190543393294016,-0.047689653312166534,0.13769061490893364,0.5850932096971528,0.5443307654215739,0.4850116013074895,0.0,0.9891999959945679
21045,7576200,931.1433096038006,8071,0.45316295932840417,0.48812814729484666,0.0,0.9891999959945679,6.0,3.2885885748774983,3.0,19.0,0.6544520705938339,0.44472796469926834,-0.22413790311353904,0.18546346078316372,1.6808062482242108,0.45316295932840417,0.48812814729484666,0.0,0.9891999959945679
21050,7578000,1081.8635903454413,8073,0.41625925567415023,0.48331680882362565,0.0,0.9891999959945679,6.481481481481482,3.5732583985755073,3.0,17.0,0.7232521325349808,0.4602297395467758,0.2281408137253796,0.16364994024236995,1.4590134951965759,0.41625925567415023,0.48331680882362565,0.0,0.9891999959945679
21055,7579800,995.8446430338005,8075,0.4166592558224996,0.48376478833733594,0.0,0.9891999959945679,6.185185185185185,3.139202977839569,3.0,19.0,0.6655377099911371,0.4553233707944552,0.020344118694386754,0.15454825200140476,0.4868541107767199,0.4166592558224996,0.48376478833733594,0.0,0.9891999959945679
21060,7581600,1026.7448378844813,8076,0.41867142489978243,0.48348651271245874,0.0,0.9891999959945679,6.571428571428571,3.069766992420614,3.0,17.0,0.6743756482998531,0.461469866335392,0.024553001237412293,0.16519462193051976,0.8375540112814197,0.41867142489978243,0.48348651271245874,0.0,0.9891999959945679
21065,7583400,976.8128182834431,8078,0.4392137897425684,0.48729562682544053,0.0,0.9891999959945679,6.068965517241379,2.3478682111102347,3.0,13.0,0.6006390228867531,0.4470945050319036,-0.11108341549212733,0.17613573869069415,1.1998070186184087,0.4392137897425684,0.48729562682544053,0.0,0.9891999959945679
21070,7585200,950.379371419436,8080,0.3695540955809296,0.4750348526529575,0.0,0.9891999959945679,6.508196721311475,3.7835838280989025,3.0,21.0,0.5169896396497885,0.45959398398796714,0.13802079856395721,0.17271815985441208,1.0093242315683035,0.3695540955809296,0.4750348526529575,0.0,0.9891999959945679
21075,7587000,967.4604849638151,8082,0.533188567842756,0.4893032586715057,0.0,0.9891999959945679,5.3,1.8466185312619388,3.0,12.0,0.5167713823417823,0.45004510382811225,-0.03515029271754126,0.17381908868749937,0.8309699024269355,0.533188567842756,0.4893032586715057,0.0,0.9891999959945679
21080,7588800,914.0810362999182,8084,0.41421016596131405,0.48308577967341604,0.0,0.9891999959945679,6.237288135593221,3.514324117340864,3.0,21.0,0.5966404577096304,0.4699343914786975,0.056824148943026856,0.15047693749268848,0.62827819656402,0.41421016596131405,0.48308577967341604,0.0,0.9891999959945679
21085,7590600,887.0294562386107,8086,0.490381246432662,0.49044384866697105,0.0,0.9891999959945679,5.53125,2.721263206215084,3.0,17.0,0.5058050962785879,0.475201298793157,-0.006263739972685775,0.1827162889142831,0.27223320498914655,0.490381246432662,0.49044384866697105,0.0,0.9891999959945679
21090,7592400,979.8255852058254,8088,0.5343272686004639,0.48781691626626866,0.0,0.9891999959945679,5.575757575757576,2.20921353111893,3.0,13.0,0.4753139838576317,0.4903089677294095,0.0456849941983819,0.17807354467610517,0.4865288057873733,0.5343272686004639,0.48781691626626866,0.0,0.9891999959945679
21095,7594200,893.3412139316198,8090,0.5319999961529748,0.488693624120527,0.0,0.9891999959945679,5.932203389830509,3.8526434102792555,3.0,32.0,0.620729073882103,0.46096434940894443,-0.0012447675690054893,0.12436353415250778,0.3021830621869792,0.5319999961529748,0.488693624120527,0.0,0.9891999959945679
21100,7596000,956.8141963030249,8092,0.5128952340474204,0.48904314205001076,0.0,0.9891999959945679,5.857142857142857,2.076758332129193,3.0,14.0,0.477833803743124,0.4896738727887472,-0.09534423491762331,0.17836693053444228,0.7286736185091999,0.5128952340474204,0.48904314205001076,0.0,0.9891999959945679
21105,7597800,902.7661081884823,8094,0.46874626536867514,0.49024713934605785,0.0,0.9891999959945679,5.492537313432836,3.4700128363492553,3.0,24.0,0.6425892536838849,0.4584020723899206,0.1115978000840793,0.14455894629160562,0.872311960518396,0.46874626536867514,0.49024713934605785,0.0,0.9891999959945679
21110,7599600,995.6706264032997,8096,0.5681612856926457,0.4829124210078025,0.0,0.9891999959945679,5.903225806451613,3.0411674191981097,3.0,18.0,0.6091897487640381,0.4862969468037287,-0.026399587688501924,0.17417655636866886,0.6435235309149441,0.5681612856926457,0.4829124210078025,0.0,0.9891999959945679
21115,7601400,1101.2413374622759,8098,0.41152499709278345,0.48194996739830903,0.0,0.9891999959945679,6.015625,4.218605321593263,3.0,32.0,0.5122860843936602,0.4829461301366488,0.23564463201910257,0.17673256434500217,1.4832563673540975,0.41152499709278345,0.48194996739830903,0.0,0.9891999959945679
21120,7603200,1122.0016585374553,8099,0.47606666340972437,0.4907448879074921,0.0,0.9891999959945679,5.787878787878788,3.0177010691722566,3.0,18.0,0.5319466764728229,0.4661407843232155,0.0870836457082381,0.17652260574201742,0.7161722595926225,0.47606666340972437,0.4907448879074921,0.0,0.9891999959945679
21125,7605000,864.2654013244882,8101,0.473553329706192,0.48964952586349636,0.0,0.9891999959945679,5.666666666666667,3.457680661303984,3.0,27.0,0.5296148844063282,0.46396009624004364,-0.037408990426532306,0.17577842871348065,0.47695584130708335,0.473553329706192,0.48964952586349636,0.0,0.9891999959945679
21130,7606800,1037.7816296878716,8103,0.43207457308041847,0.486804335917205,0.0,0.9891999959945679,5.88135593220339,2.6494946480907293,3.0,15.0,0.5630818332235019,0.4732467358311017,0.04573001712560654,0.17008598769704503,0.491059370565364,0.43207457308041847,0.486804335917205,0.0,0.9891999959945679
21135,7608600,962.4635813257966,8105,0.4687130399372267,0.48957555632828276,0.0,0.9891999959945679,5.420289855072464,2.162967614526691,3.0,15.0,0.47597494969765347,0.46752351770798367,0.014521445768574875,0.1779334768652916,0.2608175533019628,0.4687130399372267,0.48957555632828276,0.0,0.9891999959945679
21140,7610400,874.8035623657335,8107,0.7222159934043885,0.42816910823315707,0.0,0.9891999959945679,6.8,3.026549190084311,3.0,18.0,0.5988235299785931,0.45864272862672806,-0.138738626614213,0.1485932196180026,1.1215159293121977,0.7222159934043885,0.42816910823315707,0.0,0.9891999959945679
21145,7612200,871.4114047910764,8109,0.43918709312715837,0.4846974246911707,0.0,0.9891999959945679,6.370967741935484,7.677436297080791,3.0,64.0,0.556064488987128,0.4605438634753227,0.21414598647970706,0.1763113761941592,1.3830462675825677,0.43918709312715837,0.4846974246911707,0.0,0.9891999959945679
21150,7614000,950.8587549630506,8111,0.512137701276873,0.4877017160579782,0.0,0.9891999959945679,6.327868852459017,3.9493569157995947,3.0,29.0,0.6156254683931669,0.4627250159780184,0.01857702899724245,0.13836808099100986,0.5809813512996684,0.512137701276873,0.4877017160579782,0.0,0.9891999959945679
21155,7615800,917.6664237706657,8113,0.4040698380697341,0.4820726985769836,0.0,0.9891999959945679,5.650793650793651,2.4375288694015578,3.0,17.0,0.6303027843435605,0.4549577683210373,-0.15505413237648707,0.15357709676027298,1.136860559889487,0.4040698380697341,0.4820726985769836,0.0,0.9891999959945679
21160,7617600,1104.3325219996254,8115,0.45140317129710367,0.4888035912308886,0.0,0.9891999959945679,6.349206349206349,5.276960194461196,3.0,34.0,0.4742901436984539,0.4851898650328318,0.17627557537828883,0.16785422650476298,1.2205684410268183,0.45140317129710367,0.4888035912308886,0.0,0.9891999959945679
21165,7619400,1072.9788168413572,8116,0.49822744668698776,0.4886202205066685,0.0,0.9891999959945679,6.137254901960785,2.715385415485771,3.0,17.0,0.4808893923958143,0.4900117715199788,0.013252656824382333,0.16694818685452145,0.21934774570727408,0.49822744668698776,0.4886202205066685,0.0,0.9891999959945679
21170,7621200,1073.5692894866318,8118,0.4013285679476602,0.4807535835074727,0.0,0.9855999946594238,6.303571428571429,2.6452088957284294,3.0,16.0,0.5809247245391209,0.475410724679629,0.04861471181114515,0.17312384645144144,0.904755581994386,0.4013285679476602,0.4807535835074727,0.0,0.9855999946594238
21175,7623000,966.7264904732637,8120,0.5134618141434409,0.48639125938159716,0.0,0.9891999959945679,6.4,4.466440518924539,3.0,25.0,0.5547192543745041,0.4841399391492208,0.052356993158658355,0.14543071078757447,0.7002549330544681,0.5134618141434409,0.48639125938159716,0.0,0.9891999959945679
21180,7624800,893.9796094776852,8122,0.5211999961014452,0.486597177318213,0.0,0.9891999959945679,6.827586206896552,4.430061613312031,3.0,30.0,0.5475654949744542,0.48315521577994025,-0.002755966018109272,0.16284060912827653,0.40659114697138343,0.5211999961014452,0.486597177318213,0.0,0.9891999959945679
21185,7626600,942.6479054723479,8124,0.6094428513731275,0.47224658789659196,0.0,0.9891999959945679,6.589285714285714,3.9721206360002177,3.0,22.0,0.664538378516833,0.48406703770160675,-0.10049628388757507,0.16927100221316022,0.6550541172781951,0.6094428513731275,0.47224658789659196,0.0,0.9891999959945679
21190,7628400,1083.3469222590047,8126,0.45508965130510004,0.48767345244881843,0.0,0.9855999946594238,6.0344827586206895,2.463285703404964,3.0,14.0,0.5865130573511124,0.49034102012713754,0.008233951482300958,0.1676921385029952,0.6208668473174419,0.45508965130510004,0.48767345244881843,0.0,0.9855999946594238
21195,7630200,930.6342638960367,8128,0.4806491761911111,0.48864309352705637,0.0,0.9891999959945679,6.032786885245901,2.8570718308060408,3.0,19.0,0.5668367420633633,0.4775790746013323,0.0663932560516211,0.16410625353455544,0.6970678042171745,0.4806491761911111,0.48864309352705637,0.0,0.9891999959945679
21200,7632000,1064.0078076829573,8129,0.398359318911019,0.4810998530870343,0.0,0.9891999959945679,6.3559322033898304,3.506713715168289,3.0,21.0,0.5453420206904411,0.47180804113547004,0.2091291541388879,0.1800296331445376,1.3342001073368732,0.398359318911019,0.4810998530870343,0.0,0.9891999959945679
21205,7633800,977.9281606757386,8131,0.48852499574422836,0.48861828689122455,0.0,0.9891999959945679,6.125,3.301672555942922,3.0,16.0,0.6423323526978493,0.4694175546367963,0.07792936742771417,0.15799648749331635,0.5310873053515298,0.48852499574422836,0.48861828689122455,0.0,0.9891999959945679
21210,7635600,922.007430041107,8133,0.541795551776886,0.484751953279773,0.0,0.9891999959945679,8.333333333333334,6.1788168590578705,3.0,31.0,0.7147600104411442,0.4428083648284276,0.046568544930778444,0.1281067623446385,0.5225145642612732,0.541795551776886,0.484751953279773,0.0,0.9891999959945679
21215,7637400,997.1869405082125,8135,0.6128499954938889,0.4747522872138634,0.0,0.9891999959945679,7.208333333333333,7.12670544891225,3.0,43.0,0.7170161455869675,0.43912171820799506,-0.25066013882557553,0.18193065871795017,1.5938963431212965,0.6128499954938889,0.4747522872138634,0.0,0.9891999959945679
21220,7639200,1117.8815509312044,8137,0.3587384590735802,0.47279867816899884,0.0,0.9891999959945679,6.4423076923076925,5.436392545183381,3.0,40.0,0.6084865803519885,0.4426012188196182,0.02555809821933508,0.1609962626049916,1.1188760586405182,0.3587384590735802,0.47279867816899884,0.0,0.9891999959945679
21225,7641000,768.5730835675608,8139,0.4648458986985879,0.4884660043842794,0.0,0.9891999959945679,6.491803278688525,5.062309946465902,3.0,32.0,0.66448046763738,0.4315033629536629,0.08314198007186255,0.12240293746193251,0.679083987745761,0.4648458986985879,0.4884660043842794,0.0,0.9891999959945679
21230,7642800,862.8721346399902,8141,0.46225454157049006,0.488288687706232,0.0,0.9891999959945679,5.8,2.9811529191359383,3.0,20.0,0.6774332573016485,0.4337426722049713,-0.031162643106654286,0.14825173343221346,0.646486521318306,0.46225454157049006,0.488288687706232,0.0,0.9891999959945679
21235,7644600,1044.6014366172044,8143,0.48721999625364937,0.4878563600471399,0.0,0.9891999959945679,6.566666666666666,7.2488313234310775,3.0,59.0,0.6120549663901329,0.4499843021233877,-0.10341371153481303,0.123983023998638,0.9709212442355839,0.48721999625364937,0.4878563600471399,0.0,0.9891999959945679
21240,7646400,840.6102032340638,8145,0.483206345921471,0.4909502899151556,0.0,0.9891999959945679,5.5396825396825395,3.849656331086311,3.0,33.0,0.5286121989289919,0.48702765752871835,-0.12711405276786536,0.17755768075585365,0.9959578635887026,0.483206345921471,0.4909502899151556,0.0,0.9891999959945679
21245,7648200,963.9000574529206,8147,0.46408135203991907,0.48840560001746863,0.0,0.9891999959945679,6.440677966101695,4.522153328537484,3.0,26.0,0.541975202659766,0.48299636195103324,-0.00027633794040108706,0.1629953769346078,0.871646718249178,0.46408135203991907,0.48840560001746863,0.0,0.9891999959945679
21250,7650000,946.3605202775499,8149,0.523499995470047,0.4874295292097071,0.0,0.9891999959945679,6.375,3.9122632288010184,3.0,23.0,0.6064214333891869,0.4832112093766531,-0.14155492548403953,0.14294197782874107,0.9291920441617342,0.523499995470047,0.4874295292097071,0.0,0.9891999959945679
21255,7651800,976.4641244121618,8150,0.45229629234031393,0.4872074772469767,0.0,0.9891999959945679,6.092592592592593,2.995481279073275,3.0,15.0,0.5528266342977682,0.4792738283673922,0.027662219130434096,0.12983684428036213,0.5675966880378718,0.45229629234031393,0.4872074772469767,0.0,0.9891999959945679
21260,7653600,1048.2891764336703,8152,0.46008749678730965,0.4898566566191819,0.0,0.9891999959945679,5.65625,3.405963290685911,3.0,23.0,0.6341567064325015,0.46858572463194526,0.08646933020402987,0.11876973075171311,0.6976961939737301,0.46008749678730965,0.4898566566191819,0.0,0.9891999959945679
21265,7655400,943.8027523709932,8154,0.454585503840792,0.48882922093224007,0.0,0.9891999959945679,5.434782608695652,1.7650246200160382,3.0,10.0,0.54245475679636,0.4803835079073906,0.12045614010033509,0.1748248202105363,1.543754231771386,0.454585503840792,0.48882922093224007,0.0,0.9891999959945679
21270,7657200,895.3653153511076,8156,0.5033624954521656,0.488032933735268,0.0,0.9891999959945679,5.765625,3.7489256273464533,3.0,22.0,0.43626389031608903,0.45776066184043884,-0.2262303008077045,0.1778817710777124,1.5186068745875585,0.5033624954521656,0.488032933735268,0.0,0.9891999959945679
21275,7659000,997.5110539156262,8158,0.4980115907779638,0.4908666066789863,0.0,0.9891999959945679,5.188405797101449,1.8199805885160119,3.0,12.0,0.4461858433981737,0.4716131339470545,-0.15905470245828232,0.18974272285898525,1.106626438604232,0.4980115907779638,0.4908666066789863,0.0,0.9891999959945679
21280,7660800,905.1597270762122,8160,0.4998618147589944,0.49087207089271884,0.0,0.9891999959945679,5.672727272727273,2.3745203952457468,3.0,15.0,0.6330961138010025,0.44260679682095844,-0.08124696393497288,0.1251814141869545,0.6060265604408928,0.4998618147589944,0.49087207089271884,0.0,0.9891999959945679
21285,7662600,878.1660487311239,8162,0.6040879964828492,0.4732397471711722,0.0,0.9891999959945679,6.84,5.273935911631843,3.0,33.0,0.527896282573541,0.46368395040432614,-0.15383349545300007,0.15660782779256505,1.123863253842479,0.6040879964828492,0.4732397471711722,0.0,0.9891999959945679
21290,7664400,979.4436055110142,8164,0.5208193505963972,0.48828898203269483,0.0,0.9891999959945679,5.935483870967742,2.8673409495048885,3.0,17.0,0.4728320700426896,0.4882302160064379,-0.0283323540740336,0.1692219202717145,0.5308571510386971,0.5208193505963972,0.48828898203269483,0.0,0.9891999959945679
21295,7666200,858.9800209347836,8165,0.539118362932789,0.48673560116424197,0.0,0.9891999959945679,7.061224489795919,5.392391326203103,3.0,33.0,0.5457116340597471,0.49667616685231525,0.15796967316418886,0.15730660284558934,1.1240150417757033,0.539118362932789,0.48673560116424197,0.0,0.9891999959945679
21300,7668000,1012.2177024704301,8167,0.5931606507692181,0.4778023735048792,0.0,0.9891999959945679,6.163934426229508,4.025249520292887,3.0,30.0,0.43377687161167466,0.493699349462986,-0.19150773777316013,0.16907258828481037,1.1445306068162522,0.5931606507692181,0.4778023735048792,0.0,0.9891999959945679
21305,7669800,1039.2744932850983,8169,0.46414236901170114,0.4884363430595965,0.0,0.9891999959945679,5.983050847457627,3.0448151285268636,3.0,20.0,0.5167027165492376,0.4840611989299456,0.12407112664853533,0.18143948167562485,1.0182201354292708,0.46414236901170114,0.4884363430595965,0.0,0.9891999959945679
21310,7671600,908.0327143269508,8171,0.37117930732924365,0.4748510954302065,0.0,0.9891999959945679,5.724137931034483,2.0153985098210283,3.0,16.0,0.48054379721482593,0.44660879423220956,0.044603879718730845,0.16698977972070375,0.9595240120937039,0.37117930732924365,0.4748510954302065,0.0,0.9891999959945679
21315,7673400,915.6980399767126,8173,0.4975525393324383,0.489330459389657,0.0,0.9891999959945679,5.694915254237288,3.5331564477593655,3.0,29.0,0.602150524655978,0.43868369360764825,0.16810971847735345,0.15606428248186904,1.3374300801249188,0.4975525393324383,0.489330459389657,0.0,0.9891999959945679
21320,7675200,993.6146212326104,8175,0.4397275335546853,0.486929745181096,0.0,0.9891999959945679,5.449275362318841,2.78472142016822,3.0,23.0,0.5173476859927177,0.44495735317468643,0.10013105863860498,0.1790941779812177,0.7301873607143546,0.4397275335546853,0.486929745181096,0.0,0.9891999959945679
21325,7677000,867.1815025714802,8177,0.5052066634098689,0.48875029155028715,0.0,0.9891999959945679,6.516666666666667,5.1299501838603545,3.0,35.0,0.46740345656871796,0.44383261601130164,-0.25360405445098877,0.18608956784009933,1.627011918669835,0.5052066634098689,0.48875029155028715,0.0,0.9891999959945679
21330,7678800,892.7448981763745,8179,0.4217969197493333,0.484919829703919,0.0,0.9891999959945679,5.769230769230769,3.440792532896726,3.0,26.0,0.4260548949241638,0.46182336906592053,0.16492823666582504,0.1733534187078476,1.119789883103205,0.4217969197493333,0.484919829703919,0.0,0.9891999959945679
21335,7680600,1022.0336443081989,8181,0.36784261953635294,0.47295192425311117,0.0,0.9891999959945679,6.229508196721311,4.294080724244277,3.0,24.0,0.5787145843108495,0.46493907521168387,0.2220382026862353,0.17216139783461887,1.4777397301182862,0.36784261953635294,0.47295192425311117,0.0,0.9891999959945679
21340,7682400,963.5820415477305,8183,0.4714071388755526,0.4886376939789919,0.0,0.9891999959945679,5.910714285714286,3.2308600453521756,3.0,20.0,0.47472283989191055,0.47938376416762674,0.17030311725102365,0.16911008829871813,1.2894317551180512,0.4714071388755526,0.4886376939789919,0.0,0.9891999959945679
21345,7684200,902.2757470914078,8185,0.48709999620914457,0.48766199192797033,0.0,0.9891999959945679,6.25,6.891117471063746,3.0,55.0,0.43004903693993884,0.4634622186422348,-0.03946175038193663,0.13611610295871893,0.39196686390578117,0.48709999620914457,0.48766199192797033,0.0,0.9891999959945679
21350,7686000,908.5408345618099,8187,0.4455454512075944,0.4880849710045873,0.0,0.9891999959945679,5.348484848484849,1.6741567234338954,3.0,12.0,0.49917813887198764,0.4757405295968056,0.034481542136442535,0.1816716380417347,0.5742174214970996,0.4455454512075944,0.4880849710045873,0.0,0.9891999959945679
21355,7687800,854.2911974508455,8189,0.5251211230183991,0.4893786246557174,0.0,0.9891999959945679,5.366197183098592,2.748825288766291,3.0,20.0,0.41670112560192746,0.47759056091308594,-0.011009616311639547,0.1875911032160123,0.42752482306643236,0.5251211230183991,0.4893786246557174,0.0,0.9891999959945679
21360,7689600,901.0965339444285,8190,0.5122434747391853,0.49045338389260285,0.0,0.9891999959945679,5.550724637681159,3.9655627445165123,3.0,36.0,0.4546803186337153,0.462911235789458,0.1945367120594407,0.1806175361076991,1.4535041464175118,0.5122434747391853,0.49045338389260285,0.0,0.9891999959945679
21365,7691400,889.5865051689063,8192,0.4737586173517951,0.4904186773159436,0.0,0.9891999959945679,5.844827586206897,4.024929745105137,3.0,30.0,0.4678025518854459,0.461552657186985,0.010988677541414894,0.17717903976639113,0.36229101607277103,0.4737586173517951,0.4904186773159436,0.0,0.9891999959945679
21370,7693200,909.7664834419968,8194,0.4595249965786934,0.48921526531909715,0.0,0.9891999959945679,6.453125,4.235009177602216,3.0,25.0,0.4687010894219081,0.4619253873825073,0.010683020421614248,0.18282754843433696,0.4424655797969139,0.4595249965786934,0.48921526531909715,0.0,0.9891999959945679
21375,7695000,840.6682367089242,8196,0.5570461493272048,0.48464515896031707,0.0,0.9891999959945679,5.707692307692308,2.5036777681770284,3.0,18.0,0.38830658979713917,0.4844594399134318,0.059567767195403576,0.18136794989307722,0.9654328467499346,0.5570461493272048,0.48464515896031707,0.0,0.9891999959945679
21380,7696800,877.9327074025579,8198,0.35890793421911815,0.47332177930861447,0.0,0.9891999959945679,5.365079365079365,2.1403277252511974,3.0,16.0,0.45450686290860176,0.4665939857562383,0.2876772017528613,0.17596805964907009,1.7190114080649042,0.35890793421911815,0.47332177930861447,0.0,0.9891999959945679
